row.names,rdays,Ta.c,W.c,GR.c,HC.c,Ta.f,W.f,GR.f,HC.f,Ta.VEKS.o,ds.jdate,ds.hh,ds.dow,ds.tod,ds.diy,ds.wiy,jdate,hh
6764,281.791666666666,8.2,1.3,-4,955.7,8.2,1.3,-4,955.7,7,13246,21,7,3,98,14,13246,20
6765,281.833333333332,6.6,1.4,-3,929.9,6.6,1.4,-3,929.9,7.3,13246,22,7,3,98,14,13246,21
6766,281.875,5.6,1.6,-3,912.5,5.6,1.6,-3,912.5,6.2,13246,23,7,3,98,14,13246,22
6767,281.916666666666,4.5,1.7,-3,923.5,4.5,1.7,-3,923.5,4.8,13247,0,1,3,99,15,13246,23
6768,281.958333333332,4.1,1.8,-3,922.4,4.1,1.8,-3,922.4,3.4,13247,1,1,3,99,15,13247,0
6769,282,3.4,1.7,-3,959.3,3.4,1.7,-3,959.3,2.8,13247,2,1,3,99,15,13247,1
6770,282.041666666666,2.9,1.9,-3,996.1,2.9,1.9,-3,996.1,2.8,13247,3,1,3,99,15,13247,2
6771,282.083333333332,3.1,2.2,-3,1038.9,3.1,2.2,-3,1038.9,1.7,13247,4,1,3,99,15,13247,3
6772,282.125,2.8,1.7,-3,1083,2.8,1.7,-3,1083,1.2,13247,5,1,3,99,15,13247,4
6773,282.166666666666,2.8,1.6,-3,1127.9,2.8,1.6,-3,1127.9,0.9,13247,6,1,3,99,15,13247,5
6774,282.208333333332,2.9,2,11,1067.9,2.9,2,11,1067.9,3.1,13247,7,1,3,99,15,13247,6
6775,282.25,3.4,2.5,60,1064.1,3.4,2.5,60,1064.1,5.4,13247,8,1,3,99,15,13247,7
6776,282.291666666666,5,3.3,198,1044.1,5,3.3,198,1044.1,7.3,13247,9,1,3,99,15,13247,8
6777,282.333333333332,7.2,4.4,352,989.3,7.2,4.4,352,989.3,9,13247,10,1,3,99,15,13247,9
6778,282.375,8.4,4.6,486,966.5,8.4,4.6,486,966.5,10.4,13247,11,1,3,99,15,13247,10
6779,282.416666666666,9.7,4.2,583,912.9,9.7,4.2,583,912.9,11.2,13247,12,1,3,99,15,13247,11
6780,282.458333333332,10.6,4.1,641,862.8,10.6,4.1,641,862.8,12.6,13247,13,1,3,99,15,13247,12
6781,282.5,11.4,3.9,654,826.2,11.4,3.9,654,826.2,13.2,13247,14,1,3,99,15,13247,13
6782,282.541666666666,11.7,4,624,874.4,11.7,4,624,874.4,11,13247,15,1,3,99,15,13247,14
6783,282.583333333332,9.5,4.9,541,873.3,9.5,4.9,541,873.3,11,13247,16,1,3,99,15,13247,15
6784,282.625,9,4.7,429,885.1,9,4.7,429,885.1,10.1,13247,17,1,3,99,15,13247,16
6785,282.666666666666,8.4,4.3,286,886.7,8.4,4.3,286,886.7,9.3,13247,18,1,3,99,15,13247,17
6786,282.708333333332,8.3,3.5,144,949,8.3,3.5,144,949,7.9,13247,19,1,3,99,15,13247,18
6787,282.75,7.5,2.1,31,1036.6,7.5,2.1,31,1036.6,5.4,13247,20,1,3,99,15,13247,19
6788,282.791666666666,5.9,1,-4,1029,5.9,1,-4,1029,4,13247,21,1,3,99,15,13247,20
6789,282.833333333332,4.6,1.1,-4,979.7,4.6,1.1,-4,979.7,2.6,13247,22,1,3,99,15,13247,21
6790,282.875,4,0.8,-4,942.9,4,0.8,-4,942.9,2,13247,23,1,3,99,15,13247,22
6791,282.916666666666,3.9,1.1,-3,920.5,3.9,1.1,-3,920.5,2,13248,0,2,1,100,15,13247,23
6792,282.958333333332,3.7,1.1,-3,930.9,3.7,1.1,-3,930.9,2,13248,1,2,1,100,15,13248,0
6793,283,2.9,0.6,-3,960.4,2.9,0.6,-3,960.4,3.4,13248,2,2,1,100,15,13248,1
6794,283.041666666666,1.9,0.8,-3,991.7,1.9,0.8,-3,991.7,3.1,13248,3,2,1,100,15,13248,2
6795,283.083333333332,2.3,1,-2,1045.7,2.3,1,-2,1045.7,3.7,13248,4,2,1,100,15,13248,3
6796,283.125,2.3,1.4,-1,1118.1,2.3,1.4,-1,1118.1,3.4,13248,5,2,1,100,15,13248,4
6797,283.166666666666,2.9,1.8,1,NA,2.9,1.8,1,1237.80024167989,0,13248,6,2,1,100,15,13248,5
6798,283.208333333332,2.9,2,7,NA,2.9,2,7,1272.70597773005,3.1,13248,7,2,1,100,15,13248,6
6799,283.25,3,1.9,39,1234.6,3,1.9,39,1234.6,3.4,13248,8,2,1,100,15,13248,7
6800,283.291666666666,3.2,2,56,1240.1,3.2,2,56,1240.1,4.2,13248,9,2,1,100,15,13248,8
6801,283.333333333332,3.6,1.8,77,1192.9,3.6,1.8,77,1192.9,5.1,13248,10,2,1,100,15,13248,9
6802,283.375,4,1.6,93,1134.9,4,1.6,93,1134.9,5.6,13248,11,2,1,100,15,13248,10
6803,283.416666666666,4.5,1.2,134,1086.8,4.5,1.2,134,1086.8,6.2,13248,12,2,1,100,15,13248,11
6804,283.458333333332,5.2,0.9,158,1057.2,5.2,0.9,158,1057.2,6.8,13248,13,2,1,100,15,13248,12
6805,283.5,5.7,0.8,159,1051.6,5.7,0.8,159,1051.6,7.3,13248,14,2,1,100,15,13248,13
6806,283.541666666666,6.2,1.3,164,1046.3,6.2,1.3,164,1046.3,7.9,13248,15,2,1,100,15,13248,14
6807,283.583333333332,6.3,1.4,149,1066.4,6.3,1.4,149,1066.4,7,13248,16,2,1,100,15,13248,15
6808,283.625,6,1.9,94,1117.4,6,1.9,94,1117.4,6.8,13248,17,2,1,100,15,13248,16
6809,283.666666666666,5.3,2,59,1173.3,5.3,2,59,1173.3,6.5,13248,18,2,1,100,15,13248,17
6810,283.708333333332,4.7,1.8,29,1161,4.7,1.8,29,1161,6.5,13248,19,2,1,100,15,13248,18
6811,283.75,4.5,1.5,10,1143.2,4.5,1.5,10,1143.2,5.6,13248,20,2,1,100,15,13248,19
6812,283.791666666666,4.2,1.4,-1,1125.9,4.2,1.4,-1,1125.9,4.2,13248,21,2,1,100,15,13248,20
6813,283.833333333332,3.8,0.8,-2,1065,3.8,0.8,-2,1065,3.4,13248,22,2,1,100,15,13248,21
6814,283.875,3.3,1,-1,991.9,3.3,1,-1,991.9,3.7,13248,23,2,1,100,15,13248,22
6815,283.916666666666,3.1,1,-1,939.2,3.1,1,-1,939.2,3.1,13249,0,3,1,101,15,13248,23
6816,283.958333333332,3,0.5,0,945.1,3,0.5,0,945.1,3.4,13249,1,3,1,101,15,13249,0
6817,284,3.1,0.9,0,956.7,3.1,0.9,0,956.7,3.1,13249,2,3,1,101,15,13249,1
6818,284.041666666666,3.2,1.1,0,977.4,3.2,1.1,0,977.4,3.4,13249,3,3,1,101,15,13249,2
6819,284.083333333332,3.3,0.7,0,1041.9,3.3,0.7,0,1041.9,3.7,13249,4,3,1,101,15,13249,3
6820,284.125,3.3,1.5,0,1152.8,3.3,1.5,0,1152.8,3.1,13249,5,3,1,101,15,13249,4
6821,284.166666666666,3.2,1.4,0,1259.7,3.2,1.4,0,1259.7,3.1,13249,6,3,1,101,15,13249,5
6822,284.208333333332,3.1,1.8,3,1351.8,3.1,1.8,3,1351.8,2.8,13249,7,3,1,101,15,13249,6
6823,284.25,3.1,1.6,30,1280.8,3.1,1.6,30,1280.8,2.6,13249,8,3,1,101,15,13249,7
6824,284.291666666666,3.2,1.9,75,1222.2,3.2,1.9,75,1222.2,3.1,13249,9,3,1,101,15,13249,8
6825,284.333333333332,3.6,1.9,112,1181.9,3.6,1.9,112,1181.9,4,13249,10,3,1,101,15,13249,9
6826,284.375,3.8,2,148,1132.1,3.8,2,148,1132.1,5.1,13249,11,3,1,101,15,13249,10
6827,284.416666666666,4.3,1.7,237,1068.8,4.3,1.7,237,1068.8,5.9,13249,12,3,1,101,15,13249,11
6828,284.458333333332,5,1.4,360,997,5,1.4,360,997,7.3,13249,13,3,1,101,15,13249,12
6829,284.5,7,1.3,546,928.3,7,1.3,546,928.3,9.3,13249,14,3,1,101,15,13249,13
6830,284.541666666666,8.7,1.5,572,922,8.7,1.5,572,922,10.1,13249,15,3,1,101,15,13249,14
6831,284.583333333332,8.8,2.2,376,964.3,8.8,2.2,376,964.3,9.8,13249,16,3,1,101,15,13249,15
6832,284.625,8.1,2.7,342,967.7,8.1,2.7,342,967.7,7.9,13249,17,3,1,101,15,13249,16
6833,284.666666666666,7.9,1.8,209,1036.5,7.9,1.8,209,1036.5,7.3,13249,18,3,1,101,15,13249,17
6834,284.708333333332,8,1.6,91,1103.7,8,1.6,91,1103.7,7,13249,19,3,1,101,15,13249,18
6835,284.75,6.9,1.3,13,1080.4,6.9,1.3,13,1080.4,6.5,13249,20,3,1,101,15,13249,19
6836,284.791666666666,6.2,1.3,-1,1071.4,6.2,1.3,-1,1071.4,6.8,13249,21,3,1,101,15,13249,20
6837,284.833333333332,5,2.6,-1,1044,5,2.6,-1,1044,5.6,13249,22,3,1,101,15,13249,21
6838,284.875,4.1,2.9,0,974.8,4.1,2.9,0,974.8,4.5,13249,23,3,1,101,15,13249,22
6839,284.916666666666,4,4.1,0,965.1,4,4.1,0,965.1,4.8,13250,0,4,1,102,15,13249,23
6840,284.958333333332,3.7,4.2,0,952.2,3.7,4.2,0,952.2,8.2,13250,1,4,1,102,15,13250,0
6841,285,3.5,4.4,0,982.2,3.5,4.4,0,982.2,4.2,13250,2,4,1,102,15,13250,1
6842,285.041666666666,3.3,4.2,0,1005.1,3.3,4.2,0,1005.1,4,13250,3,4,1,102,15,13250,2
6843,285.083333333332,3.1,4,0,1103.2,3.1,4,0,1103.2,3.7,13250,4,4,1,102,15,13250,3
6844,285.125,2.5,4.9,0,1231.7,2.5,4.9,0,1231.7,4.8,13250,5,4,1,102,15,13250,4
6845,285.166666666666,1.8,4.6,0,1404.9,1.8,4.6,0,1404.9,2,13250,6,4,1,102,15,13250,5
6846,285.208333333332,0.6,4.3,5,1510.7,0.6,4.3,5,1510.7,1.2,13250,7,4,1,102,15,13250,6
6847,285.25,0.3,4.6,47,1378.6,0.3,4.6,47,1378.6,1.4,13250,8,4,1,102,15,13250,7
6848,285.291666666666,0.4,4.7,111,1198.5,0.4,4.7,111,1198.5,2.6,13250,9,4,1,102,15,13250,8
6849,285.333333333332,1.3,4.8,255,1219,1.3,4.8,255,1219,4.2,13250,10,4,1,102,15,13250,9
6850,285.375,2.3,4.6,492,1162.9,2.3,4.6,492,1162.9,6.8,13250,11,4,1,102,15,13250,10
6851,285.416666666666,3.7,5.1,639,1125.8,3.7,5.1,639,1125.8,7.3,13250,12,4,1,102,15,13250,11
6852,285.458333333332,3.8,4.8,371,NA,3.8,4.8,371,1130.47293517741,6.2,13250,13,4,1,102,15,13250,12
6853,285.5,3.9,4.8,258,1167.2,3.9,4.8,258,1167.2,6.8,13250,14,4,1,102,15,13250,13
6854,285.541666666666,3.9,5.2,262,1203.5,3.9,5.2,262,1203.5,5.6,13250,15,4,1,102,15,13250,14
6855,285.583333333332,3.6,5,213,1232.4,3.6,5,213,1232.4,5.6,13250,16,4,1,102,15,13250,15
6856,285.625,3.2,5.3,211,1226,3.2,5.3,211,1226,4.8,13250,17,4,1,102,15,13250,16
6857,285.666666666666,3.3,4.9,185,1269.1,3.3,4.9,185,1269.1,4,13250,18,4,1,102,15,13250,17
6858,285.708333333332,3,4.7,140,1316.5,3,4.7,140,1316.5,2.3,13250,19,4,1,102,15,13250,18
6859,285.75,1.5,4.1,20,1342.2,1.5,4.1,20,1342.2,1.7,13250,20,4,1,102,15,13250,19
6860,285.791666666666,0.8,3.8,0,1295.3,0.8,3.8,0,1295.3,1.2,13250,21,4,1,102,15,13250,20
6861,285.833333333332,0.5,3.8,-2,1238.3,0.5,3.8,-2,1238.3,0.3,13250,22,4,1,102,15,13250,21
6862,285.875,0.1,3.3,-2,1181.6,0.1,3.3,-2,1181.6,-0.2,13250,23,4,1,102,15,13250,22
6863,285.916666666666,-0.4,3.3,-2,1204.7,-0.4,3.3,-2,1204.7,-1.3,13251,0,5,1,103,15,13250,23
6864,285.958333333332,-1.1,2.1,-3,1249.7,-1.1,2.1,-3,1249.7,-2.2,13251,1,5,1,103,15,13251,0
6865,286,-1.7,1.7,-3,1281.9,-1.7,1.7,-3,1281.9,-3.6,13251,2,5,1,103,15,13251,1
6866,286.041666666666,-2.2,2.2,-3,1300.2,-2.2,2.2,-3,1300.2,-3.9,13251,3,5,1,103,15,13251,2
6867,286.083333333332,-2.6,2.1,-3,1342.6,-2.6,2.1,-3,1342.6,-3.9,13251,4,5,1,103,15,13251,3
6868,286.125,-2.8,2.6,-2,1478.9,-2.8,2.6,-2,1478.9,-3.3,13251,5,5,1,103,15,13251,4
6869,286.166666666666,-2.8,2.7,-2,1582.2,-2.8,2.7,-2,1582.2,-3,13251,6,5,1,103,15,13251,5
6870,286.208333333332,-2.4,2.8,16,1609.8,-2.4,2.8,16,1609.8,-1.6,13251,7,5,1,103,15,13251,6
6871,286.25,-1.4,4.6,94,NA,-1.4,4.6,94,1549.82000277818,-0.5,13251,8,5,1,103,15,13251,7
6872,286.291666666666,-0.7,5.8,211,NA,-0.7,5.8,211,1518.84411304833,1.2,13251,9,5,1,103,15,13251,8
6873,286.333333333332,0.2,6.5,303,NA,0.2,6.5,303,1537.16617156745,0,13251,10,5,1,103,15,13251,9
6874,286.375,-1.2,6.3,95,1595.6,-1.2,6.3,95,1595.6,-1.6,13251,11,5,1,103,15,13251,10
6875,286.416666666666,-1.6,6.3,151,1540.4,-1.6,6.3,151,1540.4,-0.2,13251,12,5,1,103,15,13251,11
6876,286.458333333332,-0.5,6.5,192,1482.5,-0.5,6.5,192,1482.5,0.9,13251,13,5,1,103,15,13251,12
6877,286.5,0.3,6.5,165,1407.2,0.3,6.5,165,1407.2,2,13251,14,5,1,103,15,13251,13
6878,286.541666666666,1.2,5.9,195,1370.5,1.2,5.9,195,1370.5,2.6,13251,15,5,1,103,15,13251,14
6879,286.583333333332,1.8,6,128,1385.4,1.8,6,128,1385.4,3.4,13251,16,5,1,103,15,13251,15
6880,286.625,2.4,4.2,98,1367.8,2.4,4.2,98,1367.8,3.7,13251,17,5,1,103,15,13251,16
6881,286.666666666666,2.5,2.8,61,1371.1,2.5,2.8,61,1371.1,4.2,13251,18,5,1,103,15,13251,17
6882,286.708333333332,2.8,1,18,1345.3,2.8,1,18,1345.3,4,13251,19,5,1,103,15,13251,18
6883,286.75,2.9,1.7,10,1302.5,2.9,1.7,10,1302.5,4,13251,20,5,1,103,15,13251,19
6884,286.791666666666,3.2,2.4,0,1269.4,3.2,2.4,0,1269.4,4,13251,21,5,1,103,15,13251,20
6885,286.833333333332,3.2,3,-1,1227.5,3.2,3,-1,1227.5,4,13251,22,5,1,103,15,13251,21
6886,286.875,3.2,3.6,0,1153.4,3.2,3.6,0,1153.4,3.4,13251,23,5,1,103,15,13251,22
6887,286.916666666666,2.6,5,-1,1161.3,2.6,5,-1,1161.3,2.6,13252,0,6,2,104,15,13251,23
6888,286.958333333332,2,4.3,-1,1160.9,2,4.3,-1,1160.9,2,13252,1,6,2,104,15,13252,0
6889,287,1.7,4.3,-1,1203.9,1.7,4.3,-1,1203.9,1.4,13252,2,6,2,104,15,13252,1
6890,287.041666666666,1.3,4.2,-2,1223,1.3,4.2,-2,1223,0.9,13252,3,6,2,104,15,13252,2
6891,287.083333333332,1,4.1,-2,1272.9,1,4.1,-2,1272.9,0.3,13252,4,6,2,104,15,13252,3
6892,287.125,0.7,4.5,-2,1364.3,0.7,4.5,-2,1364.3,0,13252,5,6,2,104,15,13252,4
6893,287.166666666666,0.2,3.9,-2,1410.2,0.2,3.9,-2,1410.2,0,13252,6,6,2,104,15,13252,5
6894,287.208333333332,0.5,4.5,17,1367.9,0.5,4.5,17,1367.9,0.9,13252,7,6,2,104,15,13252,6
6895,287.25,1.1,4.2,102,1367.7,1.1,4.2,102,1367.7,2.6,13252,8,6,2,104,15,13252,7
6896,287.291666666666,2,3.8,231,1289.8,2,3.8,231,1289.8,5.1,13252,9,6,2,104,15,13252,8
6897,287.333333333332,3.4,4.5,382,1218.7,3.4,4.5,382,1218.7,7.9,13252,10,6,2,104,15,13252,9
6898,287.375,5.1,4.8,503,1145,5.1,4.8,503,1145,10.1,13252,11,6,2,104,15,13252,10
6899,287.416666666666,6.6,4.8,602,1078.5,6.6,4.8,602,1078.5,11.5,13252,12,6,2,104,15,13252,11
6900,287.458333333332,7.4,4.7,622,1006.5,7.4,4.7,622,1006.5,12.4,13252,13,6,2,104,15,13252,12
6901,287.5,8,4.3,551,977.8,8,4.3,551,977.8,13.5,13252,14,6,2,104,15,13252,13
6902,287.541666666666,8.9,4.3,595,943.8,8.9,4.3,595,943.8,13.2,13252,15,6,2,104,15,13252,14
6903,287.583333333332,9.1,4.4,366,955.7,9.1,4.4,366,955.7,12.1,13252,16,6,2,104,15,13252,15
6904,287.625,9.3,4.4,325,973.9,9.3,4.4,325,973.9,11.5,13252,17,6,2,104,15,13252,16
6905,287.666666666666,9.2,4.6,256,997.5,9.2,4.6,256,997.5,10.7,13252,18,6,2,104,15,13252,17
6906,287.708333333332,8.8,4,162,1017.3,8.8,4,162,1017.3,9.3,13252,19,6,2,104,15,13252,18
6907,287.75,7.8,2.6,46,1066.8,7.8,2.6,46,1066.8,7.6,13252,20,6,2,104,15,13252,19
6908,287.791666666666,5.8,1.2,-2,1117.1,5.8,1.2,-2,1117.1,5.9,13252,21,6,2,104,15,13252,20
6909,287.833333333332,3.9,1.3,-4,1103.1,3.9,1.3,-4,1103.1,4.8,13252,22,6,2,104,15,13252,21
6910,287.875,2.9,1,-2,1059.7,2.9,1,-2,1059.7,4.2,13252,23,6,2,104,15,13252,22
6911,287.916666666666,2.4,0.9,-2,1027,2.4,0.9,-2,1027,2.3,13253,0,7,3,105,15,13252,23
6912,287.958333333332,1.4,0.6,-4,1040.5,1.4,0.6,-4,1040.5,0.9,13253,1,7,3,105,15,13253,0
6913,288,2,1,-3,1078.1,2,1,-3,1078.1,2,13253,2,7,3,105,15,13253,1
6914,288.041666666666,2,1,-4,1124.5,2,1,-4,1124.5,-0.2,13253,3,7,3,105,15,13253,2
6915,288.083333333332,0.8,0.4,-4,1168.3,0.8,0.4,-4,1168.3,-1.1,13253,4,7,3,105,15,13253,3
6916,288.125,-0.6,0.6,-4,1291.5,-0.6,0.6,-4,1291.5,-1.3,13253,5,7,3,105,15,13253,4
6917,288.166666666666,-1.1,1,-3,1327.8,-1.1,1,-3,1327.8,-1.1,13253,6,7,3,105,15,13253,5
6918,288.208333333332,-1.1,1.1,24,1178.4,-1.1,1.1,24,1178.4,1.2,13253,7,7,3,105,15,13253,6
6919,288.25,0.2,1.2,128,1103.6,0.2,1.2,128,1103.6,4.2,13253,8,7,3,105,15,13253,7
6920,288.291666666666,2.5,2,268,1069.7,2.5,2,268,1069.7,7.3,13253,9,7,3,105,15,13253,8
6921,288.333333333332,5.3,2.7,443,1035.5,5.3,2.7,443,1035.5,10.1,13253,10,7,3,105,15,13253,9
6922,288.375,7.5,2.7,565,1002.6,7.5,2.7,565,1002.6,12.1,13253,11,7,3,105,15,13253,10
6923,288.416666666666,8.7,3.7,657,958.6,8.7,3.7,657,958.6,13.2,13253,12,7,3,105,15,13253,11
6924,288.458333333332,9.2,4.2,653,918.3,9.2,4.2,653,918.3,13.8,13253,13,7,3,105,15,13253,12
6925,288.5,9.6,4.3,561,866.9,9.6,4.3,561,866.9,14,13253,14,7,3,105,15,13253,13
6926,288.541666666666,10,4.3,592,827.9,10,4.3,592,827.9,13.5,13253,15,7,3,105,15,13253,14
6927,288.583333333332,10.1,3.9,574,816.9,10.1,3.9,574,816.9,13.2,13253,16,7,3,105,15,13253,15
6928,288.625,10.3,4.1,477,840.3,10.3,4.1,477,840.3,12.6,13253,17,7,3,105,15,13253,16
6929,288.666666666666,9.6,4.3,311,918.7,9.6,4.3,311,918.7,11.5,13253,18,7,3,105,15,13253,17
6930,288.708333333332,8.7,4.1,185,974.4,8.7,4.1,185,974.4,9.6,13253,19,7,3,105,15,13253,18
6931,288.75,7.5,3.3,59,1072.5,7.5,3.3,59,1072.5,7.6,13253,20,7,3,105,15,13253,19
6932,288.791666666666,5.1,2,-1,1124,5.1,2,-1,1124,5.9,13253,21,7,3,105,15,13253,20
6933,288.833333333332,3.5,1.6,-4,1086.7,3.5,1.6,-4,1086.7,5.4,13253,22,7,3,105,15,13253,21
6934,288.875,2.4,1.6,-4,1085.6,2.4,1.6,-4,1085.6,4.5,13253,23,7,3,105,15,13253,22
6935,288.916666666666,1.9,1.4,-3,997.7,1.9,1.4,-3,997.7,3.7,13254,0,1,1,106,16,13253,23
6936,288.958333333332,1.5,1.5,-3,1036.9,1.5,1.5,-3,1036.9,3.1,13254,1,1,1,106,16,13254,0
6937,289,1.2,1.4,-3,1074.4,1.2,1.4,-3,1074.4,3.1,13254,2,1,1,106,16,13254,1
6938,289.041666666666,1.2,1.6,-3,1111,1.2,1.6,-3,1111,3.1,13254,3,1,1,106,16,13254,2
6939,289.083333333332,0.8,2,-3,1182.7,0.8,2,-3,1182.7,1.4,13254,4,1,1,106,16,13254,3
6940,289.125,0.5,1.2,-3,1293.9,0.5,1.2,-3,1293.9,0.9,13254,5,1,1,106,16,13254,4
6941,289.166666666666,0.2,0.9,-3,1379.2,0.2,0.9,-3,1379.2,0.6,13254,6,1,1,106,16,13254,5
6942,289.208333333332,-0.1,1,35,1302.1,-0.1,1,35,1302.1,2.8,13254,7,1,1,106,16,13254,6
6943,289.25,1.8,1.6,146,1150.8,1.8,1.6,146,1150.8,5.6,13254,8,1,1,106,16,13254,7
6944,289.291666666666,4.2,1.7,275,1026.9,4.2,1.7,275,1026.9,8.4,13254,9,1,1,106,16,13254,8
6945,289.333333333332,6.3,2.2,450,953.4,6.3,2.2,450,953.4,11,13254,10,1,1,106,16,13254,9
6946,289.375,8.6,3.6,573,918.9,8.6,3.6,573,918.9,12.4,13254,11,1,1,106,16,13254,10
6947,289.416666666666,9.5,4,656,862.8,9.5,4,656,862.8,12.6,13254,12,1,1,106,16,13254,11
6948,289.458333333332,10,4,631,857.3,10,4,631,857.3,13.5,13254,13,1,1,106,16,13254,12
6949,289.5,10.4,4,555,818.4,10.4,4,555,818.4,14,13254,14,1,1,106,16,13254,13
6950,289.541666666666,10.7,3.6,587,772.7,10.7,3.6,587,772.7,14.3,13254,15,1,1,106,16,13254,14
6951,289.583333333332,10.9,3.6,499,786.6,10.9,3.6,499,786.6,14.3,13254,16,1,1,106,16,13254,15
6952,289.625,11.1,3.3,415,828.2,11.1,3.3,415,828.2,13.5,13254,17,1,1,106,16,13254,16
6953,289.666666666666,10.6,3.3,293,925.4,10.6,3.3,293,925.4,12.4,13254,18,1,1,106,16,13254,17
6954,289.708333333332,9.6,2.3,94,973.3,9.6,2.3,94,973.3,11,13254,19,1,1,106,16,13254,18
6955,289.75,8.3,0.8,16,955.6,8.3,0.8,16,955.6,9.6,13254,20,1,1,106,16,13254,19
6956,289.791666666666,7.1,0.8,-2,937.8,7.1,0.8,-2,937.8,7.9,13254,21,1,1,106,16,13254,20
6957,289.833333333332,6.1,0.4,-3,883.9,6.1,0.4,-3,883.9,6.5,13254,22,1,1,106,16,13254,21
6958,289.875,5.8,0.4,-1,828.4,5.8,0.4,-1,828.4,5.6,13254,23,1,1,106,16,13254,22
6959,289.916666666666,5.5,0.5,-2,815.3,5.5,0.5,-2,815.3,4.5,13255,0,2,1,107,16,13254,23
6960,289.958333333332,5.6,1.2,-1,856.9,5.6,1.2,-1,856.9,3.1,13255,1,2,1,107,16,13255,0
6961,290,4.7,1.2,-4,940.2,4.7,1.2,-4,940.2,2,13255,2,2,1,107,16,13255,1
6962,290.041666666666,3.6,0.9,-4,988.1,3.6,0.9,-4,988.1,0.9,13255,3,2,1,107,16,13255,2
6963,290.083333333332,2.5,1,-4,1034.7,2.5,1,-4,1034.7,0.6,13255,4,2,1,107,16,13255,3
6964,290.125,2.4,1.2,-2,1118.9,2.4,1.2,-2,1118.9,0.9,13255,5,2,1,107,16,13255,4
6965,290.166666666666,1.6,0.4,-1,1199.5,1.6,0.4,-1,1199.5,2.6,13255,6,2,1,107,16,13255,5
6966,290.208333333332,2.3,0.4,35,1149.6,2.3,0.4,35,1149.6,5.1,13255,7,2,1,107,16,13255,6
6967,290.25,3.8,0.3,124,1021.4,3.8,0.3,124,1021.4,7.3,13255,8,2,1,107,16,13255,7
6968,290.291666666666,6.2,0.8,266,926.7,6.2,0.8,266,926.7,10.7,13255,9,2,1,107,16,13255,8
6969,290.333333333332,8.9,1.1,434,864.1,8.9,1.1,434,864.1,12.4,13255,10,2,1,107,16,13255,9
6970,290.375,10.6,1.2,551,819.8,10.6,1.2,551,819.8,13.8,13255,11,2,1,107,16,13255,10
6971,290.416666666666,11.6,1.6,640,795.8,11.6,1.6,640,795.8,14.6,13255,12,2,1,107,16,13255,11
6972,290.458333333332,12,2.7,650,775.2,12,2.7,650,775.2,14.9,13255,13,2,1,107,16,13255,12
6973,290.5,12.4,3.2,572,788.5,12.4,3.2,572,788.5,14.3,13255,14,2,1,107,16,13255,13
6974,290.541666666666,11.9,4.5,585,776.8,11.9,4.5,585,776.8,14.3,13255,15,2,1,107,16,13255,14
6975,290.583333333332,11.7,4.5,554,778.4,11.7,4.5,554,778.4,13.5,13255,16,2,1,107,16,13255,15
6976,290.625,11.2,4.9,460,801.8,11.2,4.9,460,801.8,12.6,13255,17,2,1,107,16,13255,16
6977,290.666666666666,10.6,5.2,299,835.1,10.6,5.2,299,835.1,11.5,13255,18,2,1,107,16,13255,17
6978,290.708333333332,9.9,4.4,171,892.9,9.9,4.4,171,892.9,9.3,13255,19,2,1,107,16,13255,18
6979,290.75,8,3.6,53,1007.5,8,3.6,53,1007.5,6.2,13255,20,2,1,107,16,13255,19
6980,290.791666666666,5.9,2.9,0,974.5,5.9,2.9,0,974.5,4.8,13255,21,2,1,107,16,13255,20
6981,290.833333333332,5.1,2.6,-3,907.8,5.1,2.6,-3,907.8,3.7,13255,22,2,1,107,16,13255,21
6982,290.875,4.4,2.3,-3,857.6,4.4,2.3,-3,857.6,2,13255,23,2,1,107,16,13255,22
6983,290.916666666666,3.4,1.7,-3,842.4,3.4,1.7,-3,842.4,0.9,13256,0,3,1,108,16,13255,23
6984,290.958333333332,3.1,1.7,-3,859.8,3.1,1.7,-3,859.8,1.2,13256,1,3,1,108,16,13256,0
6985,291,2.7,1.8,-3,870.9,2.7,1.8,-3,870.9,0.6,13256,2,3,1,108,16,13256,1
6986,291.041666666666,2.7,1.7,-3,910.5,2.7,1.7,-3,910.5,-0.2,13256,3,3,1,108,16,13256,2
6987,291.083333333332,2.3,1.9,-3,967.9,2.3,1.9,-3,967.9,-0.5,13256,4,3,1,108,16,13256,3
6988,291.125,1.7,2.1,-3,1107.3,1.7,2.1,-3,1107.3,-0.8,13256,5,3,1,108,16,13256,4
6989,291.166666666666,1.6,2,-2,1230.5,1.6,2,-2,1230.5,1.2,13256,6,3,1,108,16,13256,5
6990,291.208333333332,1.6,2.2,32,1124.6,1.6,2.2,32,1124.6,3.4,13256,7,3,1,108,16,13256,6
6991,291.25,3.2,2.8,131,986.5,3.2,2.8,131,986.5,5.9,13256,8,3,1,108,16,13256,7
6992,291.291666666666,5.5,3.8,262,950.5,5.5,3.8,262,950.5,7.9,13256,9,3,1,108,16,13256,8
6993,291.333333333332,6.9,4.2,436,900.8,6.9,4.2,436,900.8,9,13256,10,3,1,108,16,13256,9
6994,291.375,8,4.3,563,863.6,8,4.3,563,863.6,10.4,13256,11,3,1,108,16,13256,10
6995,291.416666666666,8.8,4.8,663,827,8.8,4.8,663,827,12.1,13256,12,3,1,108,16,13256,11
6996,291.458333333332,9.9,4.6,673,787.4,9.9,4.6,673,787.4,13.5,13256,13,3,1,108,16,13256,12
